,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths,policy
217,1633971614.8565536,0,0.0,0.0,3.2481458344902627,policy 0
218,1379868597.7195487,0,0.0,0.0,1.0052350223392124,policy 0
219,798689367.5871435,0,0.0,0.0,0.7301753249321647,policy 0
220,423082898.4527987,0,0.0,0.0,0.4642050390269489,policy 0
221,1957120676.5437548,0,0.0,0.0,1.634798470796786,policy 0
222,488943937.83038306,0,0.0,0.0,0.4784453311412816,policy 0
223,1796994115.4167259,0,0.0,0.0,1.6394897564754682,policy 0
224,2219280168.9625316,0,0.0,0.0,3.4063333213004547,policy 0
225,2871999943.6141934,0,0.0,0.0,3.614440578497716,policy 0
226,2470505319.690873,0,0.0,0.0,1.6072740471842866,policy 0
227,255647230.14133272,0,0.0,0.0,0.2441788277146279,policy 0
228,2980281719.156521,0,0.0,0.0,4.283644335870276,policy 0
229,2232716380.1414227,0,0.0,0.0,2.087435898608554,policy 0
230,1411298743.5282588,0,0.0,0.0,3.002294491139528,policy 0
231,1767606016.8908927,0,0.0,0.0,3.051302841189325,policy 0
232,2289627206.986253,0,0.0,0.0,1.5980095972890465,policy 0
233,3156378027.06428,0,0.0,0.0,1.7327692581848766,policy 0
234,927568107.014611,0,0.0,0.0,1.0785435877293543,policy 0
235,3048672628.2862444,0,0.0,0.0,2.0114173646604687,policy 0
236,805061296.4557052,0,0.0,0.0,0.8269026741278417,policy 0
237,1163786920.382271,0,0.0,0.0,2.1651525488424626,policy 0
238,1637124314.248153,0,0.0,0.0,2.3661383824525077,policy 0
239,855723960.5789701,0,0.0,0.0,0.6620506257528072,policy 0
240,463581362.7494794,0,0.0,0.0,0.2841583799661974,policy 0
241,678205562.3242449,0,0.0,0.0,0.4883948174543683,policy 0
242,1691732499.1305716,0,0.0,0.0,3.0125964774215896,policy 0
243,2955425614.1569247,0,0.0,0.0,2.477990854482886,policy 0
244,2590399709.088914,0,0.0,0.0,1.6070535883396266,policy 0
245,614220691.8393508,0,0.0,0.0,0.9733186164792388,policy 0
