,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths,policy
6264,98710946.6246827,0,84600000.0,0.0,0.06700704947354415,policy 1:day to threat
6265,492132037.0187906,0,84600000.0,0.0,0.6744154511133897,policy 1:day to threat
6266,344040800.01469946,0,84600000.0,0.0,0.4303650424303609,policy 1:day to threat
6267,160153803.37769666,0,84600000.0,0.0,0.18648660457879326,policy 1:day to threat
6268,544579331.1632378,0,84600000.0,0.0,0.9311111571270098,policy 1:day to threat
6269,338790295.5616099,0,84600000.0,0.0,0.46994313781633473,policy 1:day to threat
6270,468933452.44342244,0,84600000.0,0.0,0.7336844775241895,policy 1:day to threat
6271,229869123.71211606,0,84600000.0,0.0,0.2145416683121678,policy 1:day to threat
6272,709894614.5622584,0,84600000.0,0.0,0.6618305150677961,policy 1:day to threat
6273,276326717.7092911,0,84600000.0,0.0,0.21563970828939732,policy 1:day to threat
6274,997853129.9044691,0,84600000.0,0.0,1.6568210411148168,policy 1:day to threat
6275,211479496.45917058,0,84600000.0,0.0,0.1869123453405202,policy 1:day to threat
6276,806059707.1833878,0,84600000.0,0.0,0.677094264634685,policy 1:day to threat
6277,1789977464.151417,0,84600000.0,0.0,3.0398382512513913,policy 1:day to threat
6278,653617762.7881646,0,84600000.0,0.0,1.2449562504402327,policy 1:day to threat
6279,1955281894.817742,0,84600000.0,0.0,1.3188779501516432,policy 1:day to threat
6280,221470803.91004926,0,84600000.0,0.0,0.2195323748916269,policy 1:day to threat
6281,1271199785.8350353,0,84600000.0,0.0,2.91259085150005,policy 1:day to threat
6282,846276468.9977742,0,84600000.0,0.0,0.7057336690036351,policy 1:day to threat
6283,149800780.85334334,0,84600000.0,0.0,0.12012945436798578,policy 1:day to threat
6284,2449981849.7852354,0,84600000.0,0.0,3.0616249996936222,policy 1:day to threat
6285,670000764.9500496,0,84600000.0,0.0,0.5676615001116856,policy 1:day to threat
6286,1790153518.8931584,0,84600000.0,0.0,1.5586558244590942,policy 1:day to threat
6287,1763322812.286421,0,84600000.0,0.0,2.880452729938126,policy 1:day to threat
6288,329625208.078017,0,84600000.0,0.0,0.273768448746325,policy 1:day to threat
6289,2285674155.814729,0,84600000.0,0.0,3.116164856385612,policy 1:day to threat
6290,825628217.2848105,0,84600000.0,0.0,0.5652021463839865,policy 1:day to threat
6291,751476801.6994139,0,84600000.0,0.0,0.6796864854770241,policy 1:day to threat
6292,442951102.46865696,0,84600000.0,0.0,0.6938221261099077,policy 1:day to threat
6293,638514559.2493658,0,84600000.0,0.0,0.5782324588057193,policy 1:day to threat
6294,1978926166.2100427,0,84600000.0,0.0,2.851531253166562,policy 1:day to threat
6295,1596708184.9394763,0,84600000.0,0.0,2.6362971901536745,policy 1:day to threat
6296,2147833844.407963,0,84600000.0,0.0,2.992383371374041,policy 1:day to threat
6297,207480504.50409168,0,84600000.0,0.0,0.24991951899236736,policy 1:day to threat
6298,1733009383.1150157,0,84600000.0,0.0,1.3059598181285352,policy 1:day to threat
6299,127481572.86031945,0,84600000.0,0.0,0.14468177236182264,policy 1:day to threat
6300,532881978.3677871,0,84600000.0,0.0,0.5909215826621255,policy 1:day to threat
6301,1934055356.8266938,0,84600000.0,0.0,1.2931624016250225,policy 1:day to threat
6302,2541612521.7698483,0,84600000.0,0.0,3.7345606694071845,policy 1:day to threat
