,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths,policy
30163,211590231.8731724,130064314.19168462,351800000.0,11516.656652703055,0.030967715125122603,6
30164,26269659.186605092,130064314.19168462,351800000.0,1939.4716827838593,0.003504968175782283,6
30165,0.0,130064314.19168462,351800000.0,0.0,0.0,6
30166,374011289.254618,130064314.19168462,351800000.0,5304.110756755456,0.03368989202906625,6
30167,6783153.881988772,130064314.19168462,351800000.0,487.4384064529056,0.0005001573381434692,6
30168,11525416.116697066,130064314.19168462,351800000.0,858.3192713503336,0.00146947822755345,6
30169,0.0,130064314.19168462,351800000.0,0.0,0.0,6
30170,277405951.31015533,130064314.19168462,351800000.0,3365.8899071596625,0.019953770470597224,6
30171,67874792.07682137,130064314.19168462,351800000.0,4523.248325529024,0.007963946409558146,6
30172,3912588.648687005,130064314.19168462,351800000.0,247.64623361796097,0.00036430426746067955,6
30173,28813509.03490824,130064314.19168462,351800000.0,1774.5710362643943,0.003175491435981683,6
30174,111554257.41466452,130064314.19168462,351800000.0,8162.3387541244665,0.005710806135294948,6
30175,1495460802.8151572,130064314.19168462,351800000.0,23127.79163780899,0.1468997988317177,6
30176,132614180.82760264,130064314.19168462,351800000.0,6244.662678338345,0.01212316147725023,6
30177,10432253.1848431,130064314.19168462,351800000.0,615.3814699038855,0.0013615246956199742,6
30178,26226408.14430839,130064314.19168462,351800000.0,1936.4274163540067,0.0034988856345699666,6
30179,11491865.561599422,130064314.19168462,351800000.0,757.0551261062308,0.001488344792293142,6
30180,26302423.903161902,130064314.19168462,351800000.0,2109.3484391360835,0.0038443873413961964,6
30181,30480207.18039135,130064314.19168462,351800000.0,2109.3484391360835,0.0038443873413961964,6
30182,43301680.314193696,130064314.19168462,351800000.0,1906.7843574904205,0.004607213103198975,6
30183,0.0,130064314.19168462,351800000.0,0.0,0.0,6
30184,36193845.698155746,130064314.19168462,351800000.0,2203.6756618188983,0.007104552417093513,6
30185,1630820992.3882482,130064314.19168462,351800000.0,23127.79163780899,0.1468997988317177,6
30186,32160475.22452784,130064314.19168462,351800000.0,2109.3484391360835,0.0038443873413961964,6
30187,30207531.03701772,130064314.19168462,351800000.0,2102.104886724201,0.0037072607880967905,6
30188,2394825018.5109367,130064314.19168462,351800000.0,23264.250088054956,0.14702312307518708,6
30189,94849798.30241019,130064314.19168462,351800000.0,5175.272353304148,0.010264306447193618,6
30190,92630547.08921215,130064314.19168462,351800000.0,6468.53456069112,0.011532913075817322,6
30191,1857955.564776979,130064314.19168462,351800000.0,152.3301667875994,0.00017810064008183434,6
30192,218183410.62276697,130064314.19168462,351800000.0,15703.58073116333,0.026292796926076167,6
30193,0.0,130064314.19168462,351800000.0,0.0,0.0,6
30194,0.0,130064314.19168462,351800000.0,0.0,0.0,6
30195,11931016.726038985,130064314.19168462,351800000.0,606.9404624448711,0.0013122787551638599,6
30196,61048376.704737514,130064314.19168462,351800000.0,2705.5712585334395,0.012897981508455485,6
30197,72910770.1113767,130064314.19168462,351800000.0,3584.824860807413,0.007307776726264991,6
30198,57338890.255518846,130064314.19168462,351800000.0,1987.1089287556363,0.005267497374650404,6
30199,32228328.230431028,130064314.19168462,351800000.0,2076.591661163903,0.0036538078198575146,6
30200,0.0,130064314.19168462,351800000.0,0.0,0.0,6
30201,11492226.214443365,130064314.19168462,351800000.0,611.2909802589478,0.0013376602445495235,6
30202,0.0,130064314.19168462,351800000.0,0.0,0.0,6
30203,1874578969.6615238,130064314.19168462,351800000.0,26418.3488136713,0.15025127527749899,6
30204,0.0,130064314.19168462,351800000.0,0.0,0.0,6
30205,54338024.77251154,130064314.19168462,351800000.0,3552.2561627335876,0.007161226430350301,6
30206,22772415.313861877,130064314.19168462,351800000.0,268.180012371503,0.0017033874433414551,6
30207,63292731.15167757,130064314.19168462,351800000.0,2698.100395870394,0.012675771351756149,6
30208,0.0,130064314.19168462,351800000.0,0.0,0.0,6
30209,21375832.48445242,130064314.19168462,351800000.0,935.2113080087323,0.004572211714135333,6
30210,33431324.063208938,130064314.19168462,351800000.0,1717.9383682730684,0.0035583309441995,6
30211,51636465.92975905,130064314.19168462,351800000.0,777.8593892712278,0.004940696007330998,6
30212,0.0,130064314.19168462,351800000.0,0.0,0.0,6
30213,26650137.295800112,130064314.19168462,351800000.0,1733.6115427781322,0.003093653064437491,6
30214,24711049.042684868,130064314.19168462,351800000.0,1937.9968664595795,0.003502021445829522,6
30215,0.0,130064314.19168462,351800000.0,0.0,0.0,6
30216,8865235.487616304,130064314.19168462,351800000.0,618.311413809166,0.0013626211178930923,6
30217,129203789.71787952,130064314.19168462,351800000.0,7247.489892707359,0.014057891464726927,6
30218,866358897.7605168,130064314.19168462,351800000.0,11562.04964839595,0.07343817317409042,6
30219,33715141.864284396,130064314.19168462,351800000.0,2548.4437970621634,0.004854565142954377,6
30220,46085608.90279114,130064314.19168462,351800000.0,2847.8175319155525,0.007859402819687542,6
30221,21587655.25605605,130064314.19168462,351800000.0,268.180012371503,0.0017033874433414551,6
30222,0.0,130064314.19168462,351800000.0,0.0,0.0,6
30223,2331586.202635618,130064314.19168462,351800000.0,153.30134137087575,0.00018145235342764075,6
30224,6353684.898420435,130064314.19168462,351800000.0,495.8385677446985,0.0005291479369435787,6
30225,21154174.2917296,130064314.19168462,351800000.0,1714.1848376025769,0.003054837889231044,6
30226,1963888627.684369,130064314.19168462,351800000.0,23127.79163780899,0.1468997988317177,6
